Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Nordella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rudaea;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;11-24;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Kaistia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Candidatus_Paenicardinium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Pla4_lineage;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Ohtaekwangia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;1921-3;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Deefgea;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;U29-B03;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;43F-1404R;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales_Incertae_Sedis;Constrictibacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Telmatospirillum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Gemmatimonadetes;Gemmatimonadetes;S0134_terrestrial_group;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Candidate_division_SR1;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Melainabacteria;Vampirovibrionales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niastella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;BD2-2;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Elusimicrobia;Elusimicrobia;Lineage_IIb;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;SAR324_clade;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;vadinHA49;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlorobi;Chlorobia;Chlorobiales;SJA-28;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloglobulus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;Pla1_lineage;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;KCM-B-60;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081_sediment_group;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;AT-s3-28;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;LiUU-11-161;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Incertae_Sedis;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Leptospirillum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Candidate_division_OP3;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Planctomycetacia;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;I-10;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Dehalococcoidia;GIF9;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Pelosinus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
